# Key JulianDate ELEV Airmass Tau225 CalF_lin CalF_gauss Beam_lin Beam_gauss Beam_lin_fwhm Beam_gauss_fwhm Sigx_fwhm Sigy_fwhm dx dy B B_err M M_err Amp Amp_err Sigx Sigx_err Sigy Sigy_err Theta Theta_err 
20160115-84 2457403.333571783 45.0 1.42196515562455 0.0670374269485475 1.0 1.0 11.401458442309101 6.918296432098298 18.9861244058373 11.520599526886176 12.711857717298736 10.440976953217016 0.0 0.0 52770.12529819806 9333.579287681976 -202.97255213674714 339.2649883385816 56898.36692495006 38373.54767356492 7.633665217308266 11.867967851785945 6.269966544231177 7.10978806140026 0.19352424777970395 3.8130536743041596
20160205-63 2457424.173941551 41.0 1.5366530544158499 0.0380936319828035 1.9795166351239726 1.28292462962568 7.709158628164055 6.944129984313272 12.837572098277414 11.563618500176302 11.262526599393961 11.872759778859479 -0.8846134428216033 0.0 94536.51399349445 2832.1854666984987 -795.3451260018339 102.94672095499674 94349.4640325688 11671.471325791208 6.763319687240202 1.522017878802016 7.1297740560767995 1.732773121400892 1.962207743796085 2.929147047312585
20160226-51 2457445.0940809525 37.0 1.64825109935195 0.0450719435214995 1.9137018382678128 1.3120299803726467 7.919945947004236 6.803479319244465 13.188582828959166 11.329401883216963 11.625782249909337 11.040577250828957 -1.3318983962922175 0.0 93252.45872695118 2924.754268011299 -743.3371882683795 106.31149139969818 94722.05781106108 11531.250435255872 6.981460267948272 1.6777308044633306 6.630035704692217 1.4701311456902644 0.2462326614888306 2.6416482782024677
20160319-65 2457467.1138750287 45.0 1.4028619059498 0.043907464265823 1.5685284127399055 1.091729127072696 8.470030651508774 7.15490417978005 14.104603940321146 11.91460737733806 11.803190330792383 12.027076152942836 0.4577669138287206 2.0 71650.96636366821 4245.804416989405 -499.36959099226567 154.33016304608975 72533.54557978542 16750.79224184352 7.087996537187926 2.9999078458489477 7.222443401777404 3.1294963740480948 2.257145423445295 18.03167546480608
20160417-43 2457495.9824353848 41.0 1.512768464113 0.03837327671051 1.9214825377046372 1.2039999061068039 7.6730418590062826 7.120399012012118 12.77742913710836 11.85714811357798 11.122322114693866 12.640522360127271 -1.0296424001097648 2.0 88241.99678296398 2244.4255522810095 -749.3939738462886 81.58231657621117 87370.1411181374 9193.586500333045 6.679124747211154 1.2881308391785058 7.590827242960659 1.7970976640209744 1.8143672704356437 0.9749261823727575
20160521-34 2457529.8544511627 36.0 1.7134033998251499 0.0742471404075625 0.0007019098609671572 7.378572026761448e+18 nan 5.751838894436325e-20 nan 9.578171894821624e-20 1.9574760629089218e-38 0.4686717686366897 -173.7532042011461 -45.02971116415489 -56976.843870510034 85904.56623378201 -0.0001 3122.533277348125 214.12113514152588 2231299.122649678 1.1754943508222875e-38 134317.14779095087 0.28144457388848915 83721.15326042045 -3.405395516995636 438443.1481857844
20170206-83 2457791.1673330194 41.0 1.51731233854965 0.10993217182159 5.299543994350705 41.234814017889754 4.867126594258842 1.1386865540937239 8.10491670737893 1.8961823774274225 0.32752993341105313 10.977645832309062 -5.486371359622524 -279.5777312205556 270078.2411182406 155463.4870375988 -5700.517931445056 5650.920910940915 2620824.4614445134 2620402.9684732347 0.1966867405151032 0.16906974189242588 6.592244424195312 14.291942805105693 0.3328581296857313 0.06269969346575104
20170320-53 2457833.0467839884 40.0 1.5621956130549 0.0634746809005735 1.7229502250447355 1.2699836857632993 7.308648886322767 5.923770899152932 12.170628669695443 9.864479339383372 10.77166048156158 9.033700310522095 161.22756660343936 -373.2702806741345 64370.512583707634 5896.335135986705 -602.5356874705723 214.32507599924546 67281.28236843461 25050.10232627888 6.468547066795198 4.118850364162736 5.424875370511417 2.7825491579048722 2.7356218117344566 2.180112905429864
20170419-33 2457862.9422177314 37.0 1.6890189985661999 0.10684004974365 6.7901206643561265 29.296140016828762 5.694578131202166 1.5371731932215966 9.48281918360157 2.5597568615890753 0.9572107151012014 6.845258924791291 259.05949002185463 -82.35448694447388 606939.5021654934 232589.35964435613 -9358.1994392035 8454.358678977618 2410837.166749408 2567492.0571957207 0.5748196922908568 0.5579866446165732 4.110682806537288 5.6671806632505985 0.01842694877551759 0.3221615565792313
20170518-28 2457891.865563044 36.0 1.71923430486825 0.038884241104126 2.005065246731933 1.3203335405310863 7.635925804961314 6.791633860055573 12.715622130301533 11.309676392575344 11.723767426143304 10.910211321622354 -2.0 0.19830164686464968 95158.53055511847 1689.0677808802427 -816.0078403833621 61.395692848638745 95591.06714648644 6455.264766180439 7.040301866734511 0.9733490488363793 6.551748967895891 0.8056214712813071 -15.80942790823778 0.9864451485406449
20170616-10 2457920.868760821 45.0 1.40790341883205 0.122982084274295 8.664217593318725 36.98008942271919 4.819430684621976 1.455083176356875 8.025491739196376 2.423057571708119 0.7566768856417913 7.759200931362217 283.0194289475607 240.27222858925404 707811.2910624192 309404.7919242196 -15236.87882589508 11246.512297389292 3442017.083052905 3643140.9550206126 0.4543960569039731 0.426615509319784 4.659518976777239 5.600273559018755 -2.3462711266820895 0.18628059334345468
20170715-11 2457949.8803994562 35.0 1.75372198178675 0.097633945465088 7.29294615547807 42.955369105175215 4.525449544981556 0.9808696348899931 7.53594362406485 1.6333798880345682 1.6612700667663338 1.605957942665487 -168.09010497736017 204.52316432874966 442177.6394493147 150996.67093410745 -10795.514044971336 5488.557278480869 2110371.72341365 3057111.43364906 0.997618114303782 1.444110355150445 0.9644023367806053 1.390232840311372 0.20905288001692476 30.4713821180359
