# Key JulianDate ELEV Airmass Tau225 CalF_lin CalF_gauss Beam_lin Beam_gauss Beam_lin_fwhm Beam_gauss_fwhm Sigx_fwhm Sigy_fwhm dx dy B B_err M M_err Amp Amp_err Sigx Sigx_err Sigy Sigy_err Theta Theta_err 
20160202-58 2457421.2566554775 58.0 1.18084291755085 0.09313888025283801 1.0 1.0 11.194578475075604 8.29509864058968 18.641620339550915 13.813300776021707 11.345482485420817 16.81790779493364 0.0 0.0 17278.378150374323 133.34237674836382 -137.87562189817152 4.846843770616561 16674.699544055817 344.4600534994976 6.8131359671119025 0.26307094814098614 10.099411165322865 0.7713658578373223 -0.20140342409532622 0.07445975269298613
20160223-65 2457442.264500468 68.0 1.08045664521865 0.05219126534462 1.0909953356718793 1.084117174846813 11.437985388361431 8.534015207694303 19.046950408530197 14.211153356778494 17.504906137092934 11.537158677013961 0.6109135372765877 0.38369591463830943 21470.01495318257 165.53734299851564 -164.1093298736168 6.017094116308636 20743.12487944524 387.9997619869883 10.511964189870426 0.7660573531957218 6.928240455322114 0.2465554016919522 1.3078119024765724 0.06887348380267863
20160317-52 2457465.1531591243 61.0 1.14684694412535 0.041228830337524 0.9716262884319803 0.977551722892249 11.73898386331341 8.661070188017836 19.548184046342605 14.422729943669538 12.024203707199906 17.29970184249837 -0.13036512364260489 0.5270280269734826 17936.88438579343 116.13873137555015 -130.1625348255269 4.221510820879868 17371.507765115777 292.7892391474157 7.220718454122698 0.24937533492361713 10.388735868650537 0.6839138669538704 2.9746514309682834 0.06872023436901757
20160415-48 2457494.051843742 55.0 1.2214353515224001 0.03977947306633 1.1075690221741015 1.1124738137979588 11.150611424044602 8.229946504044463 18.56840480270918 13.704807062168108 11.234460069040368 16.718359000522604 1.387658263490266 2.3157888274806737 21029.379029874613 164.4569755771514 -169.13328541120842 5.977824001426912 20313.676234693445 415.5877658646641 6.746465305977013 0.2540759669881992 10.039630589877438 0.7505272728248685 -0.2086081487634715 0.07247991338172648
20160521-44 2457529.9143909984 45.0 1.43139195447135 0.0737799377441405 1.022155365118546 1.0267848146523733 11.280390404655755 8.330660659193446 18.784517494222623 13.872519946336647 17.02747381535141 11.302135111081741 3.3014223111210868 3.1224037280364314 18330.299894679985 145.097467036371 -144.05266904220028 5.274127838812362 17730.977170618193 344.0915560908856 10.225258769691175 0.7562228312179893 6.787105205038193 0.24523429541859995 -1.7407981902881062 0.06639400487748158
20160721-11 2457590.855080638 68.0 1.0818034976467499 0.0763137741088865 1.0669594461406793 1.0671078577979811 11.137391331900252 8.251515846648283 18.54639022313769 13.74072511809932 16.79232765702396 11.243678102731067 2.099732766731705 2.2739806238538165 19469.29694789174 154.46675614897956 -156.95794710276235 5.614690928863319 18788.798964797254 389.86757869842063 10.084049900796648 0.7600032543422539 6.752000876365039 0.2570797003126305 1.3161110310656046 0.075220354340553
20160827-17 2457627.749858377 67.0 1.0832240207481498 0.0923895330429075 1.0054083945070451 1.0009455097841085 11.344989713020368 8.449655813638792 18.89209061842841 14.070675017235944 11.375335032502655 17.404664994478836 1.9165342954693472 -0.9453179695801737 17938.27638694599 144.15158969363856 -139.37102637317793 5.239746313765264 17334.599685067955 332.67737902725884 6.831062878769871 0.2446956111763588 10.451767848727057 0.7789033562843211 2.8977771334713323 0.06738905661750347
20160929-18 2457660.7601593845 50.0 1.31835851842585 0.0842919988632205 0.9809505175645434 0.9771344247003584 11.195496693462248 8.332430366023631 18.6431493902955 13.875466926690937 17.26536920512152 11.151141927308643 2.9833650837652783 0.8830727072041213 16629.087470067796 141.36331357688795 -132.6727361120324 5.13839569721411 16064.489215649359 329.07534036602686 10.3681185941663 0.825312187681094 6.696431486007278 0.2496025417609528 1.374338166188109 0.06660598145460911
20170222-81 2457807.2576590083 67.0 1.0833647770800998 0.098436686515808 1.2149460222303745 1.212301312422369 11.275597659463976 8.374625538943985 18.77653644013932 13.945731867482968 17.023881886934227 11.424153351827195 -1.9426391113919124 -0.37061347413720114 25875.013968775478 198.9153072519775 -203.51735574725205 7.230345234076016 24978.52864418393 496.5341400885031 10.223101761673062 0.7557777100613751 6.860379027084532 0.25613241185847874 1.3166200742342955 0.07403287655260461
20170322-94 2457835.087432824 48.0 1.35283967537345 0.06769394588470451 1.1249856975358332 1.1343670464193982 11.076682526680276 8.145748008831013 18.445295706653816 13.56459665724529 11.11882244355264 16.548360530790134 1.5429036519223018 2.0871123886693397 21409.222878135464 170.51857664188407 -174.49439708050846 6.19815640303954 20691.122547883755 423.5230648380493 6.6770231411 0.2479642290249449 9.937543905597893 0.7313849198620491 -0.20313965978168955 0.07122815429756942
20170419-36 2457862.9790748293 38.0 1.6341205951181 0.10926124286651501 1.0653029427141163 1.0714778086655714 11.20942678567281 8.26659464826428 18.66634628787073 13.765834888469563 11.24723513324722 16.84842611820593 1.8219204731807679 1.5888173130481107 19660.771110784688 155.9418200022746 -156.47095662507127 5.668307771549445 19012.29544395874 374.46857166892636 6.754136927659186 0.245728235173951 10.117737885778304 0.7430624012480768 -0.18372742956548638 0.06809792469477435
20170518-37 2457891.943906723 50.0 1.3149755775046001 0.042434532165527 1.1383609693189478 1.145069492781344 11.181900980140052 8.244604242451658 18.620509312639868 13.729215662727007 16.820781945149296 11.205862089427118 0.6991396388741293 4.653688273507868 22339.77332556896 178.74539877967482 -178.66828879713938 6.497191959889082 21598.23305680022 438.42081794816914 10.101137136539544 0.7653972882731507 6.72929178129526 0.2512446553512993 7.686714775969898 0.06896422286656198
20170616-21 2457921.0154450266 59.0 1.1760085936629001 0.103819219589235 1.0769409229345719 1.0831302317609723 11.286960722151617 8.332891032332709 18.795458626534206 13.876234045029173 17.28736713257769 11.138183726634137 1.4504330149028704 2.6916043730650188 20371.606190131755 172.8875414686403 -159.90838776543328 6.284265502971035 19740.93273284221 352.63459893865326 10.381328686460405 0.7158562743659731 6.68864988807189 0.21646936702939198 -4.940583943830124 0.058849039296133
20170714-11 2457948.974885151 49.0 1.34119362051235 0.10472765636444001 0.9414577625268479 0.9445850443438697 11.50060781147085 8.51839728827013 19.15123155131263 14.185145827772613 17.86704249329678 11.261984865747442 -0.2942076848751185 3.0025082305307933 16163.326762030929 139.3970435900457 -122.20505354493235 5.066924003186833 15689.634274506912 254.64472664305353 10.729432617204546 0.7152307062842366 6.762994367889839 0.2020869603800892 1.3531732519505253 0.05219116260217906
20170812-22 2457977.7903503403 67.0 1.0826073938776002 0.0977753634452815 1.117545261029112 1.1251118600321544 11.325298257663183 8.344024559044227 18.859299688826265 13.894773999745508 16.835180110230954 11.467934601226858 2.0711006116040664 0.4658757989253104 22085.99773574231 159.77764797450268 -172.1938859088392 5.807735813418575 21357.846478935662 397.88482186443866 10.10978345515176 0.6862579543046652 6.886670337776099 0.2424253556929747 1.3155701391107915 0.07179934424104964
