# Key JulianDate ELEV Airmass Tau225 CalF_lin CalF_gauss Beam_lin Beam_gauss Beam_lin_fwhm Beam_gauss_fwhm Sigx_fwhm Sigy_fwhm dx dy B B_err M M_err Amp Amp_err Sigx Sigx_err Sigy Sigy_err Theta Theta_err 
20200222-84 2458902.3052608613 61.0 1.13994874006305 0.037736178159714 1.0 1.0 10.08286830966833 6.8229123939617216 16.790360028384818 11.361762547954434 11.607328496315834 11.121391820441119 0.0 0.0 278381.9550763873 1163.3035007530145 -2738.2487026453887 42.28475915543372 271441.3781587443 5667.910465496608 6.970378506331022 0.28996772578221025 6.678566091266682 0.2594324071846478 3.321111548519655 0.53106156881552
20200521-47 2458991.07420267 64.0 1.11215513341145 0.11662652683258001 1.0020279016019404 1.0272130915055542 9.706616380986695 6.424742942459968 16.163811594951333 10.698716256195532 11.000588705855215 10.405127633729116 1.2010260443427114 -0.14947275177999586 259040.84734875654 1179.2610622165182 -2749.3657612392362 42.864798134865566 253962.19091812868 5328.007530033547 6.606021971086514 0.24357038024692293 6.248438478914134 0.21376204177776778 -9.018904692291906 0.42892025298175473
20200623-24 2459023.8812616616 42.0 1.5077173606073502 0.10049393367767501 0.9464429493287545 0.97226991563725 9.667426211092348 6.386851135690219 16.09855069478975 10.635617437659935 10.967822537294023 10.31347452018166 4.115723615107555 -3.0101465421923024 229236.3595199364 1064.3945262627815 -2452.797930295965 38.68953048963442 224845.2643137979 4735.771862710961 6.586345385113587 0.2587059334740355 6.193399380734715 0.22070388697549745 524.6896527113444 0.33217304692932365
20200730-46 2459060.9804660534 62.0 1.13348816553715 0.0467686231136325 1.0629563859838973 1.0980468862925994 9.50503981866677 6.247578068171935 15.828138951940586 10.403694846382288 10.061960104940793 10.757035938106442 6.1470614448883225 -2.448736347027136 279519.21149120724 1418.2515517509732 -3093.882253763236 51.55183070240811 274411.06197050196 6195.514706810827 6.042361122914769 0.2223226855102675 6.459764804503151 0.26338615276617017 -4.592429479159371 0.3256323184349442
20200902-27 2459094.740844924 54.0 1.2446088402751498 0.054520200014114506 1.0189314641475777 1.0510342844645502 9.585572027493807 6.308931707351202 15.962244123064407 10.505863163892071 10.571171743548936 10.440958059902828 0.701869092437903 0.2644286524842414 261215.47797187968 1226.1702148625468 -2842.908206179668 44.569892680983415 256378.6639122538 5643.245723279245 6.348150509512587 0.24648743963964162 6.2699551985066915 0.23874779454863657 12.547566164031378 1.6963380002216508
20201008-14 2459130.686858715 63.0 1.1186579588299 0.10579150867462 0.9610837060813218 0.9809363271486713 9.771630683046117 6.492604848140759 16.272075781792406 10.81172237643814 10.598213916688826 11.02953211400114 1.5241303333307599 1.4393551398757154 241506.8250137616 1067.4921628083905 -2529.270737209697 38.80212617726068 236513.5579330836 4978.41345316254 6.364389748582852 0.22218436999845884 6.623402930891722 0.24378607718461798 -1.1311665540046567 0.6185111739679569
20201127-23 2459180.750752623 37.0 1.6664317795909 0.081796245098114 1.0045191951296788 1.030725466848768 9.700583375844625 6.415553240992807 16.153765214766906 10.683413230166812 10.956141455455098 10.417473953813815 2.1435101720658167 0.34744113956554656 260007.0213831405 1223.491068357414 -2763.053986641572 44.47250892656813 254970.94976209188 5377.281849754501 6.579330716595627 0.23639074705363775 6.255852633185548 0.21116946584632038 15.20009186112079 0.4978755929671822
20210130-80 2459245.3306986475 55.0 1.2267670787993499 0.053576880216598496 1.0244960010591035 1.0458146905902241 9.731003595764308 6.463786453232777 16.204422074393285 10.763732934239316 10.65298351437874 10.875633715498594 2.9025404248695565 -2.233124805704449 272150.22126427473 1234.476133840723 -2874.0440861584793 44.87180348773317 266452.5849944653 5805.990467387717 6.397279730688497 0.24326818012519855 6.530984585927901 0.2562938165427586 -1.352060893824433 1.0951026157131665
20210303-78 2459277.2054413394 47.0 1.38627755701085 0.039283164262771494 1.0429807999936365 1.068589390265892 9.669174101481362 6.4018498009256675 16.101461345610566 10.660593762006739 10.473965925300236 10.850546981828115 2.2288468455626287 0.06004456914345724 278486.58410323656 1282.5469395767507 -2978.6914437507244 46.61912312416861 272878.3865772773 5971.5367013654595 6.289776927130895 0.22267669597976528 6.515919618202877 0.24116291363093717 -1.0847510815127053 0.7284934380262793
20210406-53 2459311.110192179 45.0 1.4176743071628 0.052214726924895996 1.028443619960131 1.0638231113505827 9.503611024687618 6.23873010971311 15.825759672098823 10.388960903274313 10.256860113624377 10.522763053616783 2.505079299728493 0.5936481937843325 261583.99765567324 1262.517864129773 -2896.2354649603935 45.89108838080267 256842.9800888693 5788.883368170626 6.159401562654454 0.23390548095887304 6.319080349920755 0.2497158987132774 -4.655277722451621 0.8351985825330939
20210517-81 2459352.1040042993 66.0 1.09455910512155 0.04679870557785 1.0091658028976211 1.0374207972132943 9.655579555993231 6.375086319799694 16.078823212674813 10.616026237179794 10.36504544208469 10.873084319620963 2.3762128285526103 -0.36441714459877517 13692145040.365894 64015881.43107785 -146863812.45552003 2326904.4943613014 13431835288.578365 288024199.290569 6.224368509048663 0.21716493798331932 6.529453634664205 0.24301861424368013 -4.319750593829555 0.5012666333571478
20210614-40 2459379.9670821945 57.0 1.20038338887935 0.0570560343265535 1.010755635579013 1.037485039596489 9.653529724460876 6.381188660702299 16.075409758450405 10.626188077801318 10.788216220169865 10.46659343494591 1.5115846801870418 1.9046923869657064 13729488778.393232 62538135.3043087 -147326913.37800097 2273190.085109872 13459228730.688507 291730408.0644703 6.478489041349312 0.24337175792992632 6.285349633777369 0.22637364897228196 0.35344921116929134 0.7858254298140179
20210718-50 2459414.1146353288 36.0 1.7028616712786 0.081124310016632 0.9838590827673683 1.0101824420792895 9.656282710446824 6.3823185617622595 16.079994131114763 10.628069630253512 10.976661551471766 10.290548135773735 0.944594713071325 -5.432705858793099 13015938571.518812 63413097.23942535 -139590398.0749558 2304993.9687569 12764679200.327593 274871892.6909426 6.591653348480115 0.25913612746465603 6.179631735823518 0.22055015527269292 -47.3564314803926 0.3439448061244444
20210815-13 2459441.938409901 61.0 1.1437514524981 0.0556927807331085 1.0027395208356626 1.0298225537194488 9.673255230653378 6.392419463525533 16.10825739074534 10.644890020246514 10.325069589791106 10.974616931897732 3.751069840216587 -0.6473586348827212 13567858480.941998 63323357.88381437 -144999335.28230456 2301732.033111356 13307872961.157404 281104326.1511098 6.200362397591759 0.22017461498586582 6.590425523116424 0.25716971715822073 -7.696082965443725 0.34621832059604823
20210919-33 2459476.864924425 56.0 1.2106108136434 0.12319429111481 0.9926264957507092 1.0243086208820844 9.543895401742521 6.279673283106108 15.892842685929564 10.457140968793352 10.076941497583062 10.851685232810393 2.171716064327512 -1.2682168353452141 12942340335.782852 65663981.79863628 -142089332.50771573 2386811.065298611 12705421345.531387 281375553.10078263 6.051357678608159 0.21960503847505025 6.516603155347896 0.2655346481924141 -1.6102912855537246 0.2849960216154709
20211017-15 2459504.7048241827 67.0 1.0901879814831998 0.08091732692718501 0.9848321375490526 1.0063395117060503 9.724604714508484 6.454537578916407 16.19376642396084 10.748331371424076 11.072542118397521 10.43361371170459 1.5284280768439373 1.0630681694685222 13226900484.78511 61098289.11411989 -139866649.57366976 2220853.3190163514 12956050580.409494 276576963.6693924 6.64923109714866 0.25609106127678066 6.26554480494884 0.221772518953999 9.763126083598296 0.3965054177893738
20211119-16 2459537.7193259485 51.0 1.2940290267811498 0.11278974246979 0.9720293640055369 0.996767491091588 9.66068405112408 6.392268143775667 16.08732340412608 10.644638037080453 10.280260789077396 11.021930402859835 2.6432854522750233 -1.418115247924959 12716402753.615154 62009931.53719099 -136253766.55247086 2253990.4940021713 12466685913.09868 269335953.5558656 6.1734540266010995 0.22345036162599244 6.618837986945533 0.2670944808869969 -14.261870202144559 0.3065347487589563
20220305-26 2459644.1657246114 38.0 1.65646282630895 0.09365226459503151 1.1146212272866962 1.1505906298423625 9.543682288772764 6.276614992904126 15.89248780244016 10.452048192414104 10.270414426081693 10.636894178205578 3.4722808680218975 2.9918276147387246 16318352595.253052 77763964.37745462 -179161366.6187675 2826631.6924935128 16015701424.851421 355448161.55906016 6.167541134843744 0.2284855528392906 6.387617837938746 0.2495409511222081 1.3929141899054334 0.6254176857642679
