# Key JulianDate ELEV Airmass Tau225 CalF_lin CalF_gauss Beam_lin Beam_gauss Beam_lin_fwhm Beam_gauss_fwhm Sigx_fwhm Sigy_fwhm dx dy B B_err M M_err Amp Amp_err Sigx Sigx_err Sigy Sigy_err Theta Theta_err 
20160202-58 2457421.2658008165 55.0 1.22036321518565 0.0929573459625245 1.0 1.0 11.195404946211822 8.297437591980016 18.642996609428096 13.817195683177736 11.348565772018627 16.822821524985223 0.0 0.0 17296.487365664678 133.42412503227845 -137.99975013087908 4.849815167007478 16691.207835448182 345.0258991158945 6.814987527928594 0.26343462645067367 10.102361935463327 0.7726215762711918 -0.200725787359273 0.07450534210305065
20160223-65 2457442.2810597364 68.0 1.0796609563469999 0.0529264159202575 1.0914750852115824 1.085053592139068 11.438160766611672 8.532657914641726 19.04724245478849 14.208893142887282 17.498770947463363 11.537532833141961 0.6318944480862569 0.39994887387200606 21508.90721464312 165.82678449116088 -164.4015672324463 6.0276150095514724 20781.209610898502 388.5585941289036 10.508279914549037 0.7649569394115963 6.928465141806472 0.24647529948828797 1.3076255700008743 0.0689024851123643
20160317-52 2457465.155222465 60.0 1.15706243791635 0.041962831735610495 0.9713619872537712 0.9773113362833667 11.741822719469772 8.665024485689822 19.552911413146397 14.429314784364953 17.313892302048536 12.025321719348963 -0.11334909046746589 0.5304449330586181 17951.94653479511 116.66283428911281 -130.2088514563228 4.240561376990061 17386.222653259672 293.0171704996242 10.397257456910475 0.6855570271208198 7.2213898375384495 0.24942820997786214 1.4048220851892725 0.06858754971349094
20160415-48 2457494.0621369104 55.0 1.2214353515224001 0.03977947306633 1.104579831770799 1.1111193705369906 11.115854679373044 8.19449415439637 18.510526603914247 13.645770516597748 11.18245588623155 16.651713620522003 1.4152012237263136 2.323581433547446 20804.545838242488 164.0749701028292 -168.37302659169725 5.96393857071634 20098.586392538768 413.5360748415791 6.715235997854568 0.2527017576541534 9.99960901863907 0.7472155605322348 -0.20573502327750923 0.07221839557757413
20160521-44 2457529.929618859 43.0 1.4785448768978 0.0739379925727845 1.0181023751461393 1.024708341990222 11.231831317448236 8.280998272082432 18.703655131269596 13.789820328147307 16.92342071018068 11.236448466248314 3.331379733913593 3.1232962455965776 18045.22685963783 144.2387696667909 -143.04121858894192 5.2429151901351245 17456.84304736984 342.16079200043583 10.162773286659547 0.7518896869221936 6.74765936894893 0.24422362010652435 -1.7362854888876311 0.06638738447560837
20160721-11 2457590.8706324548 68.0 1.0796347290202002 0.076844172000885 1.064074726415386 1.0652817708370819 11.118684096996956 8.231985365987839 18.51523825332958 13.708202249432889 16.76955237521867 11.20571406479814 2.119903447576462 2.2886511429356062 19316.54004520511 154.47469322818932 -156.2509103130777 5.614979427331748 18643.950703605475 387.8503896530568 10.070372995312184 0.7596957008449233 6.7292028902388425 0.25564170239061773 1.3179900251432344 0.07467942256720052
20160827-17 2457627.7519128593 68.0 1.0811394457138 0.09247592163085949 1.0045676836282704 1.0014173007622957 11.321129132029835 8.423165931944423 18.852357108774875 14.026563100160592 17.346765944978728 11.341853174639578 1.9387216805979506 -0.9323126178272503 17849.094725102605 143.95897099402438 -139.26330771967685 5.232744874058977 17249.66512058497 332.68443151710943 10.416998582887752 0.7754380392631698 6.810956510411735 0.2441181114704388 1.3260575161146995 0.0675146761633292
20160929-18 2457660.7642783746 53.0 1.25371343458295 0.0828681893348695 0.9788290088527061 0.9762976059697537 11.15941485398307 8.296948532426466 18.583064595301117 13.816381283373312 17.198545941336242 11.099333188903115 2.996343786143825 0.919917830527254 16465.49567960487 140.96858031452473 -132.21842014171574 5.124047593164438 15907.466473372371 327.7130292477488 10.32799020099128 0.8208437869305287 6.665319545241869 0.2481218488400886 -1.7695231022342455 0.06654280854183545
20170222-81 2457807.271693254 67.0 1.0828857104004501 0.098596164703369 1.213030762223168 1.2109702534697546 11.262172379951163 8.362931055751183 18.754180175078748 13.926257787576088 17.01917313847853 11.395421762737966 -1.9351924265425282 -0.3546933933678815 25755.279669604566 199.66925443463126 -203.05885328543502 7.257750343512055 24864.730645596366 494.9046619395537 10.220274086119835 0.7564096968345458 6.843125267866477 0.2548714513684186 1.3171650430265234 0.07353070299798796
20170322-94 2457835.0995403 45.0 1.40456186071515 0.0675826354026795 1.1230515271033183 1.133836731382248 11.054516503400084 8.121376194786974 18.408384036299548 13.524011823666545 11.09286473553025 16.487976746065474 1.5691758061317103 2.0635159110068173 21269.494592349765 169.8003916788798 -174.05145794290257 6.172051145633011 20557.01611249308 422.58396548569533 6.661435139939328 0.2476772110838586 9.901282518207221 0.7277508558859034 -0.20036047263099419 0.07135790240244744
20170419-36 2457862.986937225 38.0 1.6341205951181 0.10926124286651501 1.0627259304368852 1.0701786928248842 11.18537516286691 8.241323595371583 18.626294648419016 13.72375260956507 11.210323292296197 16.800709558302696 1.8442889145283061 1.581630313798513 19499.432191188884 155.63113279684023 -155.85504144597846 5.657014648667454 18858.463679789038 373.08571764213974 6.7319708019330315 0.24484944978382558 10.089083360867502 0.7407934526701577 -0.18263511886416584 0.06799129626141538
20170518-37 2457891.947259115 49.0 1.32572352735845 0.0421904571056365 1.135641736845559 1.1430361866827574 11.152484561844611 8.219649185396104 18.571524020086517 13.687659591614796 16.780895398741194 11.164602403157737 0.7176242997740019 4.622732241942089 22136.26024681227 178.48504432874762 -177.9758150645063 6.487728356477064 21400.617241504588 437.12774154890826 10.077184654634422 0.7662456509220344 6.7045147078764 0.2506089551564662 7.692109812976027 0.06868827843617697
