# Key JulianDate ELEV Airmass Tau225 CalF_lin CalF_gauss Beam_lin Beam_gauss Beam_lin_fwhm Beam_gauss_fwhm Sigx_fwhm Sigy_fwhm dx dy B B_err M M_err Amp Amp_err Sigx Sigx_err Sigy Sigy_err Theta Theta_err 
20200222-74 2458902.2268528296 51.0 1.29172706191105 0.0361221284866335 1.0 1.0 10.122975443363167 7.0716267412394345 16.85714789010837 11.7759307495775 13.319411108150222 10.411312023696784 0.0 0.0 178828.09563486773 1274.7904212802198 -1745.0962491564258 46.33718215984708 173240.6720816309 4292.230404737186 7.998510332046242 0.457595901872121 6.252152299791961 0.2513297866468081 2.00476628028896 0.1314765283152284
20200521-35 2458990.9837165372 51.0 1.280754181198 0.1163458366394 0.8579624497190308 0.8655714514775817 10.038510392776464 6.956129154316306 16.716493607456815 11.583599955671417 13.000223988111633 10.321344313431428 0.02732725527764046 2.2191065955110787 129447.74582323902 889.0272434520278 -1284.56459011034 32.315129221050846 125589.20835144102 3058.840930865103 7.806833578715719 0.41456766021203045 6.198125312092207 0.24046417692302666 20.90982463629004 0.13865448175436826
20200623-34 2459023.9622698994 51.0 1.2936947654986501 0.100148202896118 0.811733778285044 0.8200674187524286 10.030419833285315 6.944160228354171 16.703020912731922 11.563668863656199 13.092074997769288 10.213693216016228 4.99631142958242 4.990876859220691 115687.07600026112 844.4160438238193 -1149.8643829794175 30.69356301238754 112343.974110663 2724.9349965652477 7.861991516539718 0.43705877880222577 6.133479179621326 0.23717175998948706 -7.473278906180191 0.12098364067553811
20200730-29 2459060.8516174294 52.0 1.26703248713715 0.055451282978058 0.8742353773489423 0.8827379619302667 9.965883978464207 6.899659667296968 16.595553453680914 11.489564906461885 12.925273437995651 10.213331452759702 4.171521273959712 4.816554060415257 132467.02799288344 965.1705185682762 -1333.7552408164022 35.08285086669254 128507.99478211085 3287.408378995601 7.761824625645083 0.4498878424274718 6.133261935246062 0.2509822287155397 1.9265706788463295 0.13156824155851066
20200902-16 2459094.6719191256 48.0 1.3593059375057 0.0482267661094665 0.8566722836136228 0.8591945936135139 10.116429518283491 7.049370672039684 16.846247376937804 11.738869131474035 10.376386320580593 13.28025424540704 1.4494696405345167 1.6667766502237384 131070.01152826865 941.0697943618623 -1280.704151681362 34.2068168492321 127085.19715361016 3091.1679607003075 6.231178880249568 0.24490152782967753 7.9749960363556305 0.4460903070714475 3.5741646872506556 0.1281941654569016
20201010-15 2459132.711330935 43.0 1.48645921735375 0.09910167884826901 0.7459509423386492 0.7477006748763305 10.356525501169019 7.229653841970707 17.24606396386589 12.039083240915273 13.80823989269082 10.496596699367057 2.3233320589953337 -1.7017184372446934 104152.11096113319 766.9983113430794 -971.0462577668837 27.879516655244586 101228.25574192 2162.035693831333 8.292059502651622 0.44953906387556486 6.303367053505545 0.2236183792036435 1.9023800852112154 0.09897229583987233
20210303-84 2459277.251877722 53.0 1.2536832781877498 0.040994598388672004 0.9091223358772559 0.915581948586367 10.085439614062592 7.00228474465107 16.79464185823683 11.660459927977136 10.322462520400704 13.171888535632345 5.37552145575313 5.717625751477584 146707.9699727324 1076.2636079585873 -1442.3280209332631 39.12095839297603 142391.86511540896 3494.3538237226476 6.198796812500483 0.24688623951318042 7.909920768219936 0.45419548410104 0.34821650011733624 0.12379990566054452
20210406-46 2459311.0484631034 40.0 1.5544324070980502 0.049654454708099496 0.9086972039463098 0.9215746383417132 9.926292833623132 6.846524456137785 16.529624835414605 11.401082215014705 10.098034345055853 12.87227506184578 4.94947329238579 5.401555656977308 141981.5570898334 1049.3876070485253 -1440.979387636922 38.144046157687725 137915.33468149096 3443.496109703245 6.0640242565126545 0.23629275069036984 7.729998289197144 0.4222640710375881 3.578474814294014 0.12878778887607636
20210517-75 2459352.0590238553 51.0 1.28270977625465 0.0478649682998655 0.8785768728526723 0.8882448728142649 9.975128211782481 6.900669274983835 16.610947288136867 11.49124614200214 13.019951692293018 10.14202978757928 -1.544124078452569 2.734759756651698 134034.28188940504 1019.8165002327249 -1347.035120503751 37.06916987800526 130154.45771221424 3274.5996240470336 7.818680367169137 0.45354813010720396 6.090444193455006 0.2433245273894262 -1.2316903987464767 0.12082071028863899
20210614-30 2459379.8858383326 47.0 1.3813355456793999 0.055873327970504996 0.9166499270219841 0.9290642947239157 9.911567370208132 6.839762653873548 16.5051034567028 11.389822215283436 12.871877289597672 10.078409479602714 2.2865869322172614 4.028941692681997 144049.27473028318 1074.7982520600185 -1466.3120428713955 39.06769430578351 139889.39883777592 3539.6781846593485 7.729759420871025 0.4280963338743278 6.052239224290329 0.23846015584179747 -1.135145098731151 0.12922814890838735
20210804-15 2459430.7112016864 39.0 1.6070984154949999 0.11364723873138499 0.7394878204956092 0.7389280441051264 10.76676184997442 7.538328856249216 17.929204493090882 12.553100131975262 13.914127075741442 11.325203662839218 6.332047814427426 4.418684322662415 110624.58386245901 579.4143406087003 -954.2923360780261 21.061052471668347 107489.40495423277 1953.8315925166803 8.355646377535558 0.3545063756479199 6.80095822361982 0.21834426783629757 5.328611829767837 0.13732215983331264
