# Key JulianDate ELEV Airmass Tau225 CalF_lin CalF_gauss Beam_lin Beam_gauss Beam_lin_fwhm Beam_gauss_fwhm Sigx_fwhm Sigy_fwhm dx dy B B_err M M_err Amp Amp_err Sigx Sigx_err Sigy Sigy_err Theta Theta_err 
20160202-54 2457421.2207357567 46.0 1.3828810844266 0.0905516715049745 1.0 1.0 5.724045931164693 4.4901792729868095 9.531890038780826 7.477210280843161 8.048326971211681 6.946620556536554 0.0 0.0 1100510.9593915322 34212.63719964305 -16794.154962365614 1243.5904465932008 1175012.592745257 158141.31017262617 4.833143591125578 0.8442651723843752 4.171552018562094 0.6282699084174349 4.801094318691475 0.6877201650162738
20160223-50 2457442.1665568603 50.0 1.31418347829085 0.050137822151184 0.971131521015815 0.8867438585974344 5.917808852646293 4.983733146960575 9.854551122106503 8.299094191543189 9.238010177415756 7.455606031749687 -0.23615605851620103 0.2235904495614136 1109343.6955325794 11872.505687106723 -15838.507608523538 431.55207995779443 1138206.5962968287 26242.736346225967 5.547566574200443 0.18120589262799328 4.477205590577944 0.11959386888271832 5.1200267745508174 0.09318871725975497
20160317-51 2457465.1380246626 59.0 1.16569722735715 0.040309470415115 0.6750533452478273 0.5777666690966073 6.616475243534638 5.886353116381753 11.017995876363482 9.802169882897704 11.260191221726977 8.532939851660052 -0.3473458847992106 0.0 670066.2179417937 6648.913289468773 -7653.0463518032175 241.6804362440204 674082.0313275978 12679.206066399853 6.761917257189284 0.2166153904088436 5.124161046764973 0.1239254335871105 17.878351564855723 0.07414605685005052
20160415-46 2457494.0362025397 52.0 1.26293304499135 0.039879016399384 1.061655668313567 0.9814195348149359 5.777737363876664 4.810204125887101 9.62129897064294 8.010127337101286 7.750508205226577 8.278442943045906 -0.5461183761042889 0.04872946766249697 1263778.9298133138 11236.468371901121 -18928.906318958012 408.43285056516737 1298827.7795286807 35254.66486906049 4.654298861620119 0.15264778681111615 4.971331756003125 0.17402664202128912 -9.119702719802543 0.3366519528750319
20160521-39 2457529.8846722394 37.0 1.69559555827355 0.0755156655311585 1.0066377916213474 1.0546887800464115 5.933074470189279 4.502594762479773 9.879971985171489 7.49788500673595 6.419334699975543 8.757648915618923 0.0 -0.3180974211923626 1198103.1569620795 68887.11264939288 -17017.84711968905 2503.96818581667 1314284.9505106888 342369.1892826318 3.8549087873110985 1.0550649079058672 5.259102280666798 1.9708049682504858 0.07126311320822948 0.6322171162505026
20160722-23 2457591.9213253483 60.0 1.1623360877439 0.095295614719391 0.962901712446406 0.9213485603285636 5.74814993428476 4.667113965781705 9.572028903841987 7.771848384039381 8.704681321269684 6.938982034518091 -0.5819078773502042 0.0 1028983.1080973668 33396.01552093949 -15571.199691295194 1213.9071894838314 1077605.736287095 162159.73334427542 5.227294429161502 1.1179587112665574 4.166964969120483 0.6948735383024122 1.5409759963528615 0.5067879188747253
20160827-12 2457627.7081255447 65.0 1.10802926433935 0.08683369350433351 0.9297183488031019 0.9107608001796803 5.603610307668391 4.463673971262593 9.33133624628441 7.4330726857717435 6.940733662794753 7.9603356411919695 -0.3189207729396344 -0.32682096187420484 911647.2101320967 15393.173276175296 -14516.46798463297 559.524345134247 963182.8728475166 64132.580152526105 4.168016848723494 0.30997841563908424 4.78030345002786 0.40408403062544695 6.482695206330175 0.3703258970696429
20160929-12 2457660.7166620772 64.0 1.1171330662946 0.093960480213165 0.8550903559831271 0.8258869722087704 5.629385836127903 4.531879944847679 9.374258596300834 7.546651760436636 7.134941145272787 7.982119492469054 -0.2585885739135847 -0.08882758590243611 778277.0080229046 26810.04802445417 -12279.542112048148 974.5147606454523 816419.1500415769 131943.32822960254 4.2846414158720165 0.7924165442897553 4.793384986298252 0.9959833234245432 0.05170235980105291 1.0843250755976186
20170222-70 2457807.1541595412 47.0 1.37970115000615 0.0950657863616945 1.369305499785281 1.3239283421004475 5.6539710008737964 4.547514262182108 9.415198709249138 7.5726865958407 7.905357788259107 7.25401478526298 -0.1031112458571215 -0.08516342815562439 2013242.1304913552 29857.123422330245 -31488.99943801494 1085.2724839659968 2112478.307176714 118018.56204930905 4.74728840745979 0.33729617816299556 4.3561469600738265 0.2827783621344527 4.7342317859330425 0.48905409854587534
20170320-56 2457833.0768034947 44.0 1.4548694816238 0.0658468408584595 1.0091518271445419 0.9520907212074657 5.671003681968306 4.661358263920026 9.443562150984388 7.762263779390626 6.709614507358913 8.980059720980416 -0.48758175914770163 0.09774672189598732 1100071.800670794 16031.19535687578 -17102.955979110833 582.7157152614333 1147880.7991930423 37588.51708573658 4.029226256731316 0.14252141577450358 5.3926633750874124 0.253557436682844 6.534627728169231 0.08861982407577008
